user_id,accepted_answer_id,answer_count,score,creation_date,question_id,link,title,body

11258538,65417387,1,0,12/22/20,65411291,https://stackoverflow.com/questions/65411291/408-request-timeout-using-apache-mod-wsgi-python-django-in-windows,408 Request Timeout Using Apache + mod_wsgi + Python Django in Windows,"<p>I have a Django app which is deployed in local network using Apache + mod_wsgi under Windows. When I run <code>python manage.py runserver</code>, everything works fine. But when I start the Apache Service, I cannot access the app. The only response I get from the access.log is the error code <code>408</code>. Below is my <code>httpd.conf</code>:</p>
<pre><code>LoadFile &quot;c:/users/felix/appdata/local/programs/python/python37/python37.dll&quot;
LoadModule wsgi_module &quot;c:/users/felix/appdata/local/programs/python/python37/lib/site-packages/mod_wsgi/server/mod_wsgi.cp37-win_amd64.pyd&quot;
WSGIPythonHome &quot;c:/users/felix/appdata/local/programs/python/python37&quot;

ServerName localhost

WSGIScriptAlias / &quot;D:/dev/test_server/django/django/wsgi_windows.py&quot;
Listen 8000
&lt;VirtualHost *:8000&gt;
    WSGIPassAuthorization On
    ErrorLog &quot;logs/django.error.log&quot;
    CustomLog &quot;logs/django.access.log&quot; combined

    Alias /static &quot;D:/dev/test_server/staticfiles&quot;
    &lt;Directory &quot;D:/dev/test_server/staticfiles&quot;&gt;
        Require all granted
    &lt;/Directory&gt;

    &lt;Directory &quot;D:/dev/test_server/django/django&quot;&gt;
        &lt;Files wsgi_windows.py&gt;
            Require all granted
        &lt;/Files&gt;
    &lt;/Directory&gt;

    &lt;Directory /&gt;
        Options Indexes FollowSymLinks Includes ExecCGI
        AllowOverride All
        Require all granted
    &lt;/Directory&gt;
&lt;/VirtualHost&gt;
</code></pre>
<p>And below is the <code>wsgi_windows.py</code> file:</p>
<pre><code># Activate the virtualenv
activate_this = 'D:/dev/test_server/.venv/Scripts/activate_this.py'
exec(open(activate_this).read(), dict(__file__=activate_this))

import os  # noqa
import sys  # noqa
import site  # noqa

# Add the site-packages of the chosen virtualenv to work with
site.addsitedir('D:/dev/test_server/.venv/Lib/site-packages')

# Add the app's directory to the PYTHONPATH
sys.path.append('D:/dev/test_server/django')
sys.path.append('D:/dev/test_server/django/django')

os.environ['DJANGO_SETTINGS_MODULE'] = 'django.settings'
os.environ.setdefault(&quot;DJANGO_SETTINGS_MODULE&quot;, &quot;django.settings&quot;)

from django.core.wsgi import get_wsgi_application  # noqa
application = get_wsgi_application()
</code></pre>
<p>I'd appreciate any ideas or hints on the issue.</p>
"

1950,25073,12,30,8/24/08,24797,https://stackoverflow.com/questions/24797/effectively-converting-dates-between-utc-and-local-ie-pst-time-in-sql-2005,Effectively Converting dates between UTC and Local (ie. PST) time in SQL 2005,"<p>What is the best way to convert a UTC datetime into local datetime. It isn't as simple as a getutcdate() and getdate() difference because the difference changes depending on what the date is.</p>

<p>CLR integration isn't an option for me either.</p>

<p>The solution that I had come up with for this problem a few months back was to have a daylight savings time table that stored the beginning and ending daylight savings days for the next 100 or so years, this solution seemed inelegant but conversions were quick (simple table lookup)</p>
"

1190,1434830,5,5,8/22/08,22764,https://stackoverflow.com/questions/22764/how-does-ruby-1-9-handle-character-cases-in-source-code,How does Ruby 1.9 handle character cases in source code?,"<p>In Ruby 1.8 and earlier,</p>

<pre><code>Foo
</code></pre>

<p>is a constant (a Class, a Module, or another constant).  Whereas</p>

<pre><code>foo
</code></pre>

<p>is a variable.  The key difference is as follows:</p>

<pre><code>module Foo
  bar = 7
  BAZ = 8
end

Foo::BAZ
# =&gt; 8

Foo::bar
# NoMethodError: undefined method 'bar' for Foo:Module
</code></pre>

<p>That's all well and good, but Ruby 1.9 <a href=""http://pragdave.blogs.pragprog.com/pragdave/2008/04/fun-with-ruby-1.html"" rel=""nofollow noreferrer"">allows UTF-8 source code</a>.  So is <code>‰ãÄ</code> ""uppercase"" or ""lowecase"" as far as this is concerned?  What about <code>‰_â</code> (strict subset) or <code>®äfoo</code>?</p>

<p>Is there a general rule?</p>

<p><em>Later:</em></p>

<p>Ruby-core is already considering some of the mathematical operators.  For example</p>

<pre><code>module Kernel
  def ‰ö_(num)
    ...
  end
  def ‰öÔ(*args)
    ...
  end
end
</code></pre>

<p>would allow</p>

<pre><code>x = ‰ö_2
y = ‰öÔ(1, 45, ...)
</code></pre>

<p>I would love to see</p>

<pre><code>my_proc = ëÈ { |...| ... }

x ‰öö my_enumerable  # same as my_enumerable.include?(x)

my_infinite_range = (1..‰ö_)

return 'foo' if x ‰äÊ y

2.21 ‰äö 2.2
</code></pre>
"

,24927,13,23,8/24/08,24812,https://stackoverflow.com/questions/24812/recommendations-needed-for-good-ai-references,Recommendations needed for good AI references,"<p>I've been asked to help out on an XNA project with the AI. I'm not totally new to the concepts (pathfinding, flocking, etc.) but this would be the first ""real"" code. I'd be very thankful for any resources (links or books); I want to make sure I do this right.</p>
"

91,22800,5,3,8/22/08,22779,https://stackoverflow.com/questions/22779/is-gdi-actually-still-a-usable-technology,Is GDI+ actually still a &quot;usable&quot; technology?,"<p>I just wonder a bit whether or not GDI+ is still a technology worth using, especially in a .net sense.</p>

<p>Granted, GDI+ is still THE technology to handle Images in Windows, but it is also unmanaged code (obviously). Now, after discovering that GDI+ is actually not supported on ASP.netå_, I just wonder: Is it actually feasible to have Image Manipulation Libraries that run completely in Managed Code? XNA does it if i remember correctly, albeit it uses the graphics card for it.</p>

<p>Is there maybe even any .net Image Library that implements a sort of managed GDI+?</p>

<p>å_ <a href=""http://msdn.microsoft.com/en-us/library/system.drawing.imaging.aspx"" rel=""nofollow noreferrer"">Source</a>, also Microsoft just offered <a href=""http://www.hanselman.com/blog/ASPNETFuturesGeneratingDynamicImagesWithHttpHandlersGetsEasier.aspx"" rel=""nofollow noreferrer"">something</a> for ASP.net that uses GDI+.</p>
"

1463,546633,12,42,8/22/08,22792,https://stackoverflow.com/questions/22792/is-there-an-open-source-sql-server-db-compare-tool,Is there an open source SQL Server DB compare tool?,"<p>I'm working on an open source project that uses SQL Server 2005 as the data store. We need a DB compare tool to generate diff scripts to be able to upgrade a DB from one version to another.</p>

<p>Is there an open source or free SQL Server DB diff tool out there that generates a convert script?</p>
"

1793,4788050,3,4,8/22/08,22798,https://stackoverflow.com/questions/22798/drag-and-drop-an-email-from-ms-outlook-to-eclipse-rcp,Drag and Drop an Email from MS Outlook to Eclipse RCP,"<p>Has anyone got a working solution without some Java/COM-bridge? E.g. process the Email as a file (.msg) rather than locating the data that is referenced in the Clipboard?</p>
"

1384652,23835,11,6,8/22/08,22801,https://stackoverflow.com/questions/22801/the-difference-between-loops,The difference between loops,"<p>It's about PHP but I've no doubt many of the same comments will apply to other languages.</p>

<p>Simply put, what are the differences in the different types of loop for PHP? Is one faster/better than the others or should I simply put in the most readable loop?</p>

<pre><code>for ($i = 0; $i &lt; 10; $i++)
{
    # code...
}


foreach ($array as $index =&gt; $value)
{
    # code...
}


do
{
    # code...
}
while ($flag == false);
</code></pre>
"

31505,22819,11,60,8/22/08,22814,https://stackoverflow.com/questions/22814/how-to-decode-viewstate,How to decode viewstate,"<p>I need to see the contents of the viewstate of an asp.net page. I looked for a viewstate decoder, found <a href=""http://www.testingreflections.com/node/view/3424"" rel=""noreferrer"">Fridz Onion's ViewState Decoder</a> but it asks for the url of a page to get its viewstate. Since my viewstate is formed after a postback and comes as a result of an operation in an update panel, I cannot provide a url. I need to copy &amp; paste the viewstate string and see what's inside. Is there a tool or a website exist that can help viewing the contents of viewstate?</p>
"

1793,43112,11,17,8/22/08,22816,https://stackoverflow.com/questions/22816/libraries-for-pretty-charts-in-swt,Libraries for pretty charts in SWT?,"<p>I know the following libraries for drawing charts in an SWT/Eclipse RCP application:</p>

<ul>
<li><a href=""http://www.eclipse.org/articles/article.php?file=Article-BIRTChartEngine/index.html"" rel=""noreferrer"">Eclipse BIRT Chart Engine</a> (Links to an article on how to use it)</li>
<li><a href=""http://www.jfree.org/jfreechart/"" rel=""noreferrer"">JFreeChart</a></li>
</ul>

<p>Which other libraries are there for drawing pretty charts with SWT? Or charts in Java generally? After all, you can always display an image...</p>
"

277,22896,7,186,8/22/08,22836,https://stackoverflow.com/questions/22836/how-do-i-perform-a-perl-substitution-on-a-string-while-keeping-the-original,How do I perform a Perl substitution on a string while keeping the original?,"<p>In Perl, what is a good way to perform a replacement on a string using a regular expression and store the value in a different variable, without changing the original?</p>

<p>I usually just copy the string to a new variable then bind it to the <code>s///</code> regex that does the replacement on the new string, but I was wondering if there is a better way to do this?</p>

<pre><code>$newstring = $oldstring;
$newstring =~ s/foo/bar/g;
</code></pre>
"

1344,22966,1,2,8/22/08,22869,https://stackoverflow.com/questions/22869/asp-net-building-your-own-routing-system,ASP.NET - Building your own routing system,"<p>In a recent project, I built my own MVC framework in PHP. One of the things I implemented was a routing system. I used Apache's mod_rewrite to send all requests to index.php, and then parsed the URI to extract information and route the request. </p>

<p>I'm dabbling in ASP.NET now, and I'm wondering if/how I might perform something similar. Is there a way to route all requests (similar to the way WordPress does it) to one page where central route processing is performed? I'm aware of the MVC framework for ASP.NET, but I'd like to take a stab at this myself as I'm tinkering around and learning.</p>
